id,user,uid,version,changeset,timestamp
164775698,matx17,602634,1,11686398,2012-05-24T04:09:29Z
164777405,matx17,602634,1,11686591,2012-05-24T05:12:05Z
164777837,matx17,602634,1,11686591,2012-05-24T05:23:58Z
164852139,JaLooNz,741163,2,14439396,2012-12-28T14:48:05Z
164881352,JaLooNz,741163,3,13242724,2012-09-25T07:41:45Z
164881513,matx17,602634,1,11695137,2012-05-25T04:19:12Z
164881556,matx17,602634,1,11695137,2012-05-25T04:25:31Z
164882627,Jiren Zhu,1763051,2,18444414,2013-10-20T03:49:21Z
165198033,Daniel Muller,75289,1,11716175,2012-05-27T14:18:45Z
165365227,JaLooNz,741163,3,12786976,2012-08-19T18:22:07Z
165365242,matx17,602634,1,11733396,2012-05-29T03:36:07Z
165365416,JaLooNz,741163,2,12786976,2012-08-19T18:22:06Z
165491683,kucai,536853,1,11746669,2012-05-30T09:36:48Z
165491700,kucai,536853,1,11746669,2012-05-30T09:36:51Z
165496177,JaLooNz,741163,4,17264741,2013-08-08T10:16:04Z
165496193,Dmitry2013,1185631,3,16600553,2013-06-18T08:43:40Z
165496206,JaLooNz,741163,3,17287426,2013-08-10T05:01:02Z
165500466,JaLooNz,741163,2,14709373,2013-01-19T15:52:15Z
165500480,kucai,536853,1,11747909,2012-05-30T12:08:48Z
165821061,matx17,602634,1,11776194,2012-06-02T11:36:20Z
165846666,Luki Gunawan,689566,1,11778660,2012-06-02T16:34:03Z
165855543,Luki Gunawan,689566,1,11778660,2012-06-02T17:39:57Z
166095837,JaLooNz,741163,2,12542803,2012-07-30T03:18:17Z
166193953,KillerKink,345816,1,11802686,2012-06-05T05:32:03Z
166195829,KillerKink,345816,1,11802977,2012-06-05T06:25:50Z
166197523,matx17,602634,1,11803307,2012-06-05T07:20:52Z
166197536,matx17,602634,1,11803307,2012-06-05T07:20:54Z
166310879,cboothroyd,255802,2,12050263,2012-06-28T19:45:03Z
166311285,matx17,602634,2,11811797,2012-06-06T02:23:55Z
166325152,matx17,602634,1,11813312,2012-06-06T08:02:07Z
166329462,JaLooNz,741163,3,15391505,2013-03-17T05:39:10Z
166433671,JaLooNz,741163,2,12275424,2012-07-18T11:24:16Z
166442663,matx17,602634,1,11822563,2012-06-07T08:37:56Z
166501449,JaLooNz,741163,2,12746266,2012-08-16T04:25:22Z
166502898,cboothroyd,255802,1,11827146,2012-06-07T17:06:54Z
166522978,cboothroyd,255802,1,11829370,2012-06-07T20:14:56Z
166523756,cboothroyd,255802,1,11829457,2012-06-07T20:22:29Z
166530734,cboothroyd,255802,1,11829987,2012-06-07T21:10:46Z
166553476,JaLooNz,741163,2,12424733,2012-07-22T03:07:35Z
166554013,JaLooNz,741163,2,17166088,2013-07-31T14:03:39Z
166562180,matx17,602634,1,11832649,2012-06-08T08:00:42Z
166565310,matx17,602634,3,11922627,2012-06-17T09:01:31Z
166565325,matx17,602634,1,11833127,2012-06-08T09:09:40Z
166568613,matx17,602634,1,11833573,2012-06-08T09:50:12Z
166571808,matx17,602634,1,11833573,2012-06-08T10:13:36Z
166722003,cboothroyd,255802,1,11846715,2012-06-09T16:40:41Z
166747436,cboothroyd,255802,1,11848855,2012-06-09T20:34:14Z
166750119,cboothroyd,255802,1,11849029,2012-06-09T20:55:02Z
166805007,cboothroyd,255802,1,11851678,2012-06-10T08:29:21Z
166807219,kingrollo,1427293,5,16895835,2013-07-10T07:21:07Z
166853249,JaLooNz,741163,2,12628889,2012-08-06T05:48:18Z
166868861,cboothroyd,255802,1,11857672,2012-06-10T18:37:40Z
166878846,cboothroyd,255802,1,11858563,2012-06-10T19:55:26Z
166909431,matx17,602634,1,11861784,2012-06-11T06:32:27Z
166975170,cboothroyd,255802,2,11866807,2012-06-11T17:23:14Z
167037200,matx17,602634,2,11874871,2012-06-12T14:25:01Z
167037213,matx17,602634,1,11871782,2012-06-12T07:51:11Z
167040123,matx17,602634,1,11872176,2012-06-12T08:57:21Z
167040933,matx17,602634,1,11872176,2012-06-12T09:11:18Z
167063091,JaLooNz,741163,2,12530255,2012-07-29T03:33:56Z
167067039,matx17,602634,1,11874871,2012-06-12T14:56:40Z
167095450,cboothroyd,255802,1,11877937,2012-06-12T19:14:05Z
167096969,cboothroyd,255802,1,11878147,2012-06-12T19:30:41Z
167103176,cboothroyd,255802,1,11878647,2012-06-12T20:15:26Z
167145635,matx17,602634,1,11880650,2012-06-13T01:50:17Z
167172715,JaLooNz,741163,3,15391505,2013-03-17T05:39:37Z
167190071,matx17,602634,1,11884816,2012-06-13T13:15:08Z
167293143,matx17,602634,1,11892271,2012-06-14T07:57:30Z
167293156,cboothroyd,255802,3,12064385,2012-06-30T10:26:42Z
167411174,matx17,602634,1,11900502,2012-06-15T00:23:51Z
167411561,matx17,602634,1,11900502,2012-06-15T00:35:38Z
167438913,Singeo,33336,2,17085363,2013-07-25T08:33:49Z
167441666,MapEditor,220164,1,11902694,2012-06-15T09:42:18Z
167441746,JaLooNz,741163,2,15397723,2013-03-17T16:43:44Z
167443998,MapEditor,220164,2,15540323,2013-03-29T15:54:02Z
167447917,MapEditor,220164,1,11903630,2012-06-15T10:58:58Z
167499010,cboothroyd,255802,1,11907804,2012-06-15T19:02:43Z
167583163,cboothroyd,255802,1,11913308,2012-06-16T10:41:31Z
167608760,matx17,602634,1,11914373,2012-06-16T13:19:38Z
167617012,matx17,602634,1,11914373,2012-06-16T14:08:51Z
167617260,cboothroyd,255802,1,11915347,2012-06-16T14:13:50Z
167620417,matx17,602634,1,11914373,2012-06-16T14:47:43Z
167621600,matx17,602634,1,11914373,2012-06-16T14:57:38Z
167628552,matx17,602634,1,11916321,2012-06-16T15:38:19Z
167631166,matx17,602634,1,11916321,2012-06-16T15:58:31Z
167632062,JaLooNz,741163,2,12615652,2012-08-05T00:26:29Z
167632698,matx17,602634,1,11916321,2012-06-16T16:17:50Z
167632720,matx17,602634,1,11916321,2012-06-16T16:17:52Z
167656817,cboothroyd,255802,1,11918219,2012-06-16T18:54:45Z
167688562,cboothroyd,255802,2,11925288,2012-06-17T12:47:14Z
167764422,matx17,602634,1,11922627,2012-06-17T08:23:03Z
167772588,matx17,602634,1,11922627,2012-06-17T08:53:58Z
167809412,JaLooNz,741163,2,12581959,2012-08-02T07:04:41Z
167813077,cboothroyd,255802,1,11926259,2012-06-17T14:22:41Z
167831643,cboothroyd,255802,1,11927068,2012-06-17T15:39:03Z
167836362,cboothroyd,255802,1,11927210,2012-06-17T15:54:03Z
167860328,cboothroyd,255802,1,11928158,2012-06-17T17:24:53Z
167940623,matx17,602634,1,11932781,2012-06-18T05:09:28Z
167942029,matx17,602634,1,11932781,2012-06-18T05:47:26Z
167943205,matx17,602634,1,11932781,2012-06-18T06:00:17Z
167947924,matx17,602634,1,11932781,2012-06-18T06:19:28Z
167948881,matx17,602634,2,11932781,2012-06-18T07:24:47Z
167949417,matx17,602634,1,11932781,2012-06-18T06:50:23Z
167951456,matx17,602634,1,11932781,2012-06-18T07:24:45Z
167951806,matx17,602634,1,11932781,2012-06-18T07:30:30Z
167952040,matx17,602634,1,11932781,2012-06-18T07:35:37Z
167972963,gormur,103253,1,11935193,2012-06-18T10:20:14Z
167994239,cboothroyd,255802,3,12430426,2012-07-22T10:56:58Z
167998462,cboothroyd,255802,1,11937650,2012-06-18T14:29:02Z
168043912,cboothroyd,255802,1,11940917,2012-06-18T19:34:22Z
168093414,matx17,602634,3,14697092,2013-01-18T14:58:22Z
168143970,cboothroyd,255802,1,11948232,2012-06-19T13:21:10Z
168144568,cboothroyd,255802,1,11948291,2012-06-19T13:28:49Z
168145763,cboothroyd,255802,1,11948387,2012-06-19T13:39:08Z
168147380,cboothroyd,255802,1,11948519,2012-06-19T13:54:27Z
168151948,cboothroyd,255802,1,11948924,2012-06-19T14:39:12Z
168165225,cboothroyd,255802,1,11949477,2012-06-19T15:38:06Z
168166343,cboothroyd,255802,1,11949572,2012-06-19T15:47:53Z
168194902,cboothroyd,255802,1,11951519,2012-06-19T19:11:03Z
168198008,cboothroyd,255802,1,11951819,2012-06-19T19:35:12Z
168201665,fusionstream,329126,2,17714711,2013-09-07T08:39:57Z
168229504,matx17,602634,1,11954354,2012-06-20T03:02:32Z
168233048,JaLooNz,741163,2,12530743,2012-07-29T06:09:21Z
168233061,cboothroyd,255802,3,12065332,2012-06-30T12:28:34Z
168233244,matx17,602634,1,11954807,2012-06-20T05:38:48Z
168241649,matx17,602634,1,11955483,2012-06-20T07:28:09Z
168242589,matx17,602634,1,11955483,2012-06-20T07:45:42Z
168243407,matx17,602634,1,11955483,2012-06-20T08:02:58Z
168275193,Singeo,33336,2,17007275,2013-07-19T04:38:10Z
168278379,cboothroyd,255802,1,11958507,2012-06-20T12:54:54Z
168287171,cboothroyd,255802,1,11959232,2012-06-20T14:14:32Z
168422713,lorenzo23622,476483,1,11967296,2012-06-21T10:33:26Z
168467923,rene78,257555,1,11971204,2012-06-21T17:58:25Z
168467942,rene78,257555,1,11971204,2012-06-21T17:58:28Z
168467965,rene78,257555,1,11971204,2012-06-21T17:58:32Z
168467983,rene78,257555,1,11971204,2012-06-21T17:58:35Z
168468001,rene78,257555,1,11971204,2012-06-21T17:58:38Z
168522154,matx17,602634,1,11974255,2012-06-22T00:17:42Z
168525688,cwng,509421,1,11974596,2012-06-22T03:11:58Z
168672483,zed182,710281,1,11985534,2012-06-23T06:27:10Z
168810743,MAPNlK,710799,1,11994917,2012-06-24T02:06:09Z
168810756,MAPNlK,710799,1,11994917,2012-06-24T02:06:10Z
168810769,MAPNlK,710799,1,11994917,2012-06-24T02:06:12Z
168810782,MAPNlK,710799,1,11994917,2012-06-24T02:06:13Z
168810795,MAPNlK,710799,1,11994917,2012-06-24T02:06:14Z
168810808,MAPNlK,710799,1,11994917,2012-06-24T02:06:16Z
168810821,MAPNlK,710799,1,11994917,2012-06-24T02:06:17Z
168812223,MAPNlK,710799,2,11995684,2012-06-24T05:45:11Z
168815544,MAPNlK,710799,1,11995485,2012-06-24T04:52:16Z
168817130,MAPNlK,710799,1,11995684,2012-06-24T05:45:09Z
168827912,kingrollo,1427293,3,16969092,2013-07-15T23:53:56Z
168827949,MAPNlK,710799,1,11996423,2012-06-24T07:38:22Z
168827979,cboothroyd,255802,2,12050539,2012-06-28T20:14:25Z
168830102,MAPNlK,710799,1,11996423,2012-06-24T08:01:54Z
168845676,zed182,710281,2,11997807,2012-06-24T10:02:11Z
169102533,JaLooNz,741163,2,14661026,2013-01-15T13:51:17Z
169106250,JaLooNz,741163,2,14661026,2013-01-15T13:51:18Z
169107007,singastreet,23295,1,12025107,2012-06-26T14:02:16Z
169223274,zomgvivian,473466,2,12099014,2012-07-03T12:14:21Z
169225646,singastreet,23295,2,12048917,2012-06-28T17:12:08Z
169226628,singastreet,23295,3,12048930,2012-06-28T17:14:39Z
169227978,singastreet,23295,1,12036574,2012-06-27T12:59:50Z
169378355,cboothroyd,255802,1,12050589,2012-06-28T20:19:21Z
169381399,cboothroyd,255802,1,12050849,2012-06-28T20:52:03Z
169467530,singastreet,23295,1,12058447,2012-06-29T16:52:07Z
169511247,singastreet,23295,1,12062048,2012-06-30T01:05:29Z
169517619,singastreet,23295,1,12062516,2012-06-30T04:43:20Z
169518585,singastreet,23295,1,12062566,2012-06-30T05:00:33Z
169524943,singastreet,23295,1,12063095,2012-06-30T07:12:01Z
169525921,singastreet,23295,1,12063197,2012-06-30T07:28:28Z
169528287,singastreet,23295,1,12063265,2012-06-30T07:41:54Z
169537924,singastreet,23295,1,12063875,2012-06-30T09:21:09Z
169539034,singastreet,23295,1,12063987,2012-06-30T09:35:58Z
169541507,singastreet,23295,1,12064192,2012-06-30T10:03:42Z
169541535,Singeo,33336,2,13867045,2012-11-14T03:09:31Z
169542541,singastreet,23295,1,12064281,2012-06-30T10:13:37Z
169603233,cboothroyd,255802,1,12067577,2012-06-30T16:28:00Z
169733697,cboothroyd,255802,1,12077608,2012-07-01T15:38:38Z
169742581,cboothroyd,255802,1,12078491,2012-07-01T16:57:36Z
169747458,Singeo,33336,2,13927152,2012-11-19T03:07:07Z
169754659,cboothroyd,255802,1,12079289,2012-07-01T18:00:55Z
169842944,singastreet,23295,1,12088101,2012-07-02T14:41:28Z
169844055,singastreet,23295,1,12088255,2012-07-02T14:53:44Z
169957904,zomgvivian,473466,1,12097776,2012-07-03T09:30:47Z
169962810,zomgvivian,473466,1,12097776,2012-07-03T10:33:05Z
169967076,zomgvivian,473466,1,12097776,2012-07-03T11:20:57Z
169978978,zomgvivian,473466,1,12099014,2012-07-03T13:24:58Z
169993477,zomgvivian,473466,1,12101243,2012-07-03T15:49:56Z
170006852,cboothroyd,255802,1,12103126,2012-07-03T18:40:06Z
170056413,matx17,602634,1,12106227,2012-07-04T03:06:39Z
170060474,JaLooNz,741163,3,17216457,2013-08-04T15:36:11Z
170060671,JaLooNz,741163,3,14709373,2013-01-19T15:52:35Z
170061239,zomgvivian,473466,1,12106433,2012-07-04T05:43:55Z
170065858,zomgvivian,473466,1,12106433,2012-07-04T07:23:55Z
170066219,zomgvivian,473466,1,12106433,2012-07-04T07:30:52Z
170066498,zomgvivian,473466,1,12106433,2012-07-04T07:40:21Z
170067539,zomgvivian,473466,1,12106433,2012-07-04T07:56:54Z
170067553,zomgvivian,473466,1,12106433,2012-07-04T07:56:56Z
170087863,banjax,158358,1,12109629,2012-07-04T11:43:33Z
170089580,singastreet,23295,1,12109794,2012-07-04T12:01:11Z
170091555,singastreet,23295,1,12110025,2012-07-04T12:26:54Z
170093269,singastreet,23295,1,12110188,2012-07-04T12:41:43Z
170098970,banjax,158358,1,12110603,2012-07-04T13:17:54Z
170098996,caior,507503,3,18595858,2013-10-29T05:54:21Z
170237392,JaLooNz,741163,2,12633647,2012-08-06T14:08:24Z
170268951,Singeo,33336,2,17031668,2013-07-21T06:34:55Z
170295809,matx17,602634,1,12126297,2012-07-06T04:03:25Z
170295977,matx17,602634,1,12126297,2012-07-06T04:14:30Z
170296143,K_Soh,1828806,3,19266096,2013-12-04T05:24:55Z
170297620,JaLooNz,741163,2,15397723,2013-03-17T16:43:41Z
170352153,singastreet,23295,1,12132345,2012-07-06T16:43:36Z
170402315,singastreet,23295,1,12136161,2012-07-07T01:26:14Z
170402480,singastreet,23295,1,12136179,2012-07-07T01:31:50Z
170403901,JaLooNz,741163,3,12549531,2012-07-30T15:23:09Z
170404332,singastreet,23295,1,12136346,2012-07-07T02:20:42Z
170406097,kuekj,1043909,2,13883667,2012-11-15T14:42:25Z
170417145,singastreet,23295,1,12137328,2012-07-07T07:13:50Z
170419910,singastreet,23295,1,12137520,2012-07-07T07:57:15Z
170419964,singastreet,23295,1,12137586,2012-07-07T07:57:53Z
170501882,cboothroyd,255802,1,12143219,2012-07-07T19:17:53Z
170661184,cboothroyd,255802,1,12155215,2012-07-08T20:52:28Z
170664381,rgareth,1797739,3,19227292,2013-12-02T04:54:03Z
170664394,rene78,257555,1,12155628,2012-07-08T21:23:06Z
170696153,JaLooNz,741163,2,17263028,2013-08-08T08:29:42Z
170703857,zomgvivian,473466,1,12158703,2012-07-09T07:54:38Z
170706199,zomgvivian,473466,1,12158703,2012-07-09T08:16:26Z
170707183,fusionstream,329126,2,12170794,2012-07-10T09:00:20Z
170717449,zomgvivian,473466,1,12160056,2012-07-09T10:14:13Z
170719518,JaLooNz,741163,3,12722571,2012-08-14T05:54:43Z
170719612,zomgvivian,473466,1,12160056,2012-07-09T10:34:17Z
170720136,zomgvivian,473466,1,12160056,2012-07-09T10:36:51Z
170721742,maning,1417,1,12160332,2012-07-09T10:40:41Z
170722305,zomgvivian,473466,1,12160056,2012-07-09T10:42:49Z
170725357,zomgvivian,473466,1,12160056,2012-07-09T10:53:49Z
170727108,zomgvivian,473466,1,12160056,2012-07-09T10:59:40Z
170727129,zomgvivian,473466,1,12160056,2012-07-09T10:59:41Z
170732404,zomgvivian,473466,1,12160056,2012-07-09T11:43:18Z
170732417,zomgvivian,473466,1,12160056,2012-07-09T11:43:20Z
170732500,fusionstream,329126,1,12160994,2012-07-09T11:45:30Z
170733139,JaLooNz,741163,4,12725258,2012-08-14T10:50:40Z
170733467,zomgvivian,473466,1,12160056,2012-07-09T11:56:56Z
170733480,zomgvivian,473466,1,12160056,2012-07-09T11:56:58Z
170734460,fusionstream,329126,2,12169531,2012-07-10T06:22:04Z
170735369,zomgvivian,473466,1,12160056,2012-07-09T12:16:59Z
170739143,zomgvivian,473466,1,12160056,2012-07-09T12:32:07Z
170739166,zomgvivian,473466,1,12160056,2012-07-09T12:32:09Z
170739179,zomgvivian,473466,1,12160056,2012-07-09T12:32:11Z
170739254,fusionstream,329126,2,12161640,2012-07-09T12:46:43Z
170741322,JaLooNz,741163,2,15533476,2013-03-29T03:27:22Z
170741335,JaLooNz,741163,2,15533476,2013-03-29T03:27:21Z
170744018,fusionstream,329126,1,12161969,2012-07-09T13:14:10Z
170744031,fusionstream,329126,1,12161969,2012-07-09T13:14:14Z
170744783,JaLooNz,741163,2,15532649,2013-03-29T00:40:53Z
170746266,fusionstream,329126,1,12162297,2012-07-09T13:36:17Z
170747562,JaLooNz,741163,2,15533476,2013-03-29T03:27:25Z
170750816,JaLooNz,741163,2,15533476,2013-03-29T03:27:29Z
170751970,JaLooNz,741163,2,15533476,2013-03-29T03:27:24Z
170753710,JaLooNz,741163,2,16365423,2013-05-31T13:42:39Z
170754118,fusionstream,329126,1,12163105,2012-07-09T14:46:30Z
170754671,fusionstream,329126,1,12163190,2012-07-09T14:52:43Z
170755306,fusionstream,329126,1,12163266,2012-07-09T14:59:37Z
170756202,fusionstream,329126,1,12163317,2012-07-09T15:04:05Z
170758229,fusionstream,329126,1,12163431,2012-07-09T15:13:55Z
170760145,kingrollo,1427293,2,16946623,2013-07-14T09:41:36Z
170796298,rene78,257555,1,12167113,2012-07-09T21:05:53Z
170796312,rene78,257555,1,12167113,2012-07-09T21:05:55Z
170796328,rene78,257555,1,12167113,2012-07-09T21:05:56Z
170796341,rene78,257555,1,12167113,2012-07-09T21:05:58Z
170829557,maning,1417,1,12168585,2012-07-10T02:04:57Z
170829570,maning,1417,1,12168585,2012-07-10T02:04:58Z
170829583,maning,1417,1,12168585,2012-07-10T02:04:59Z
170829596,maning,1417,1,12168585,2012-07-10T02:05:00Z
170829609,maning,1417,1,12168585,2012-07-10T02:05:01Z
170829622,maning,1417,1,12168585,2012-07-10T02:05:03Z
170830205,maning,1417,1,12168612,2012-07-10T02:18:15Z
170830921,matx17,602634,1,12168671,2012-07-10T02:37:29Z
170837810,zomgvivian,473466,1,12169158,2012-07-10T05:05:47Z
170837830,zomgvivian,473466,1,12169158,2012-07-10T05:05:49Z
170839157,zomgvivian,473466,1,12169158,2012-07-10T05:41:01Z
170839305,fusionstream,329126,1,12169349,2012-07-10T05:44:00Z
170841020,JaLooNz,741163,2,12725258,2012-08-14T10:50:44Z
170841516,zomgvivian,473466,1,12169158,2012-07-10T06:23:20Z
170841545,zomgvivian,473466,1,12169158,2012-07-10T06:23:22Z
170841582,zomgvivian,473466,1,12169158,2012-07-10T06:23:24Z
170845007,fusionstream,329126,1,12169866,2012-07-10T07:08:35Z
170848499,cboothroyd,255802,2,12386484,2012-07-20T18:12:13Z
170854401,fusionstream,329126,1,12170647,2012-07-10T08:46:54Z
170856886,rene78,257555,2,12423458,2012-07-22T00:48:12Z
170861145,JaLooNz,741163,3,12722571,2012-08-14T05:54:24Z
170864851,fusionstream,329126,1,12171695,2012-07-10T10:28:15Z
170868657,cboothroyd,255802,2,12347057,2012-07-19T20:53:46Z
170872167,cboothroyd,255802,2,12504292,2012-07-26T21:01:31Z
170950177,rene78,257555,1,12176473,2012-07-10T17:33:10Z
170952518,rene78,257555,1,12176693,2012-07-10T17:48:18Z
170952777,Rub21,510836,1,12176710,2012-07-10T17:50:34Z
170952796,Rub21,510836,1,12176710,2012-07-10T17:50:36Z
170952812,Rub21,510836,1,12176710,2012-07-10T17:50:37Z
170952825,Rub21,510836,1,12176710,2012-07-10T17:50:39Z
170952838,Rub21,510836,1,12176710,2012-07-10T17:50:40Z
170952854,Rub21,510836,1,12176710,2012-07-10T17:50:41Z
170952876,Rub21,510836,1,12176710,2012-07-10T17:50:43Z
170952899,Rub21,510836,1,12176710,2012-07-10T17:50:44Z
170952915,Rub21,510836,1,12176710,2012-07-10T17:50:46Z
170952928,Rub21,510836,1,12176710,2012-07-10T17:50:47Z
170952945,Rub21,510836,1,12176710,2012-07-10T17:50:49Z
170952960,Rub21,510836,1,12176710,2012-07-10T17:50:51Z
170954985,Rub21,510836,1,12177224,2012-07-10T18:11:33Z
170954998,Rub21,510836,1,12177224,2012-07-10T18:11:35Z
170955011,Rub21,510836,1,12177224,2012-07-10T18:11:36Z
170955027,Rub21,510836,1,12177224,2012-07-10T18:11:38Z
170955044,Rub21,510836,1,12177224,2012-07-10T18:11:39Z
170955059,Rub21,510836,1,12177224,2012-07-10T18:11:41Z
170955072,Rub21,510836,1,12177224,2012-07-10T18:11:42Z
170955085,Rub21,510836,1,12177224,2012-07-10T18:11:44Z
170955915,Rub21,510836,1,12177370,2012-07-10T18:16:07Z
170955936,Rub21,510836,1,12177370,2012-07-10T18:16:09Z
170956263,Rub21,510836,1,12177481,2012-07-10T18:21:50Z
170956276,Rub21,510836,1,12177481,2012-07-10T18:21:52Z
170959105,Ropino,42123,2,13404686,2012-10-07T20:50:23Z
170961310,Rub21,510836,1,12177979,2012-07-10T19:02:45Z
170961324,Rub21,510836,1,12177979,2012-07-10T19:02:46Z
170961337,Rub21,510836,1,12177979,2012-07-10T19:02:47Z
170961460,Rub21,510836,1,12177995,2012-07-10T19:03:58Z
170964383,Rub21,510836,1,12178309,2012-07-10T19:28:41Z
170964396,Rub21,510836,1,12178309,2012-07-10T19:28:42Z
170964409,Rub21,510836,1,12178309,2012-07-10T19:28:43Z
170964422,Rub21,510836,1,12178309,2012-07-10T19:28:45Z
170964435,Rub21,510836,1,12178309,2012-07-10T19:28:46Z
170964449,Rub21,510836,1,12178309,2012-07-10T19:28:47Z
170964469,Rub21,510836,1,12178309,2012-07-10T19:28:49Z
170964491,Rub21,510836,1,12178309,2012-07-10T19:28:50Z
170964513,Rub21,510836,1,12178309,2012-07-10T19:28:52Z
170964538,Rub21,510836,1,12178309,2012-07-10T19:28:53Z
170964565,Rub21,510836,1,12178309,2012-07-10T19:28:55Z
170965922,Rub21,510836,1,12178464,2012-07-10T19:40:59Z
170965951,Rub21,510836,1,12178464,2012-07-10T19:41:01Z
170965975,Rub21,510836,1,12178464,2012-07-10T19:41:03Z
170965988,Rub21,510836,1,12178464,2012-07-10T19:41:05Z
170966004,cboothroyd,255802,1,12178475,2012-07-10T19:41:18Z
170967863,Rub21,510836,1,12178669,2012-07-10T19:57:40Z
170967877,Rub21,510836,1,12178669,2012-07-10T19:57:42Z
170967890,Rub21,510836,1,12178669,2012-07-10T19:57:43Z
170967903,Rub21,510836,1,12178669,2012-07-10T19:57:44Z
170967919,Rub21,510836,1,12178669,2012-07-10T19:57:45Z
170967932,Rub21,510836,1,12178669,2012-07-10T19:57:47Z
170967947,Rub21,510836,1,12178669,2012-07-10T19:57:48Z
170967960,Rub21,510836,1,12178669,2012-07-10T19:57:49Z
170967973,Rub21,510836,1,12178669,2012-07-10T19:57:50Z
170967986,Rub21,510836,1,12178669,2012-07-10T19:57:52Z
170967999,Rub21,510836,1,12178669,2012-07-10T19:57:53Z
170968015,Rub21,510836,1,12178669,2012-07-10T19:57:55Z
170969411,cboothroyd,255802,1,12178782,2012-07-10T20:05:05Z
170970139,Rub21,510836,1,12178853,2012-07-10T20:11:38Z
170970152,Rub21,510836,1,12178853,2012-07-10T20:11:39Z
170970169,Rub21,510836,1,12178853,2012-07-10T20:11:40Z
170970191,Rub21,510836,1,12178853,2012-07-10T20:11:42Z
170970210,Rub21,510836,1,12178853,2012-07-10T20:11:43Z
170970229,Rub21,510836,1,12178853,2012-07-10T20:11:44Z
170970242,Rub21,510836,1,12178853,2012-07-10T20:11:45Z
170970255,Rub21,510836,1,12178853,2012-07-10T20:11:47Z
170970269,Rub21,510836,1,12178853,2012-07-10T20:11:48Z
170971826,Rub21,510836,1,12179021,2012-07-10T20:25:10Z
170971839,Rub21,510836,1,12179021,2012-07-10T20:25:12Z
170971854,Rub21,510836,1,12179021,2012-07-10T20:25:13Z
170971875,Rub21,510836,1,12179021,2012-07-10T20:25:15Z
170971894,Rub21,510836,1,12179021,2012-07-10T20:25:16Z
170971913,Rub21,510836,1,12179021,2012-07-10T20:25:18Z
170971932,Rub21,510836,1,12179021,2012-07-10T20:25:19Z
170973833,Rub21,510836,1,12179115,2012-07-10T20:34:01Z
170973847,Rub21,510836,1,12179115,2012-07-10T20:34:02Z
170973860,Rub21,510836,1,12179115,2012-07-10T20:34:04Z
170973874,Rub21,510836,1,12179115,2012-07-10T20:34:05Z
170973888,Rub21,510836,1,12179115,2012-07-10T20:34:07Z
170973901,Rub21,510836,1,12179115,2012-07-10T20:34:08Z
170975042,Rub21,510836,1,12179241,2012-07-10T20:45:29Z
170975058,Rub21,510836,1,12179241,2012-07-10T20:45:30Z
170975075,Rub21,510836,1,12179241,2012-07-10T20:45:31Z
170975088,Rub21,510836,1,12179241,2012-07-10T20:45:32Z
170975101,Rub21,510836,1,12179241,2012-07-10T20:45:34Z
170975114,Rub21,510836,1,12179241,2012-07-10T20:45:35Z
170977620,Rub21,510836,1,12179500,2012-07-10T21:09:16Z
170977633,Rub21,510836,1,12179500,2012-07-10T21:09:17Z
170977647,Rub21,510836,1,12179500,2012-07-10T21:09:19Z
170977660,Rub21,510836,1,12179500,2012-07-10T21:09:20Z
170977679,Rub21,510836,1,12179500,2012-07-10T21:09:22Z
170979643,Rub21,510836,1,12179667,2012-07-10T21:26:53Z
170979656,Rub21,510836,1,12179667,2012-07-10T21:26:54Z
170979670,Rub21,510836,1,12179667,2012-07-10T21:26:56Z
170979691,Rub21,510836,1,12179667,2012-07-10T21:26:57Z
170979711,Rub21,510836,1,12179667,2012-07-10T21:26:59Z
170979737,JaLooNz,741163,2,17216457,2013-08-04T15:36:41Z
170979761,Rub21,510836,1,12179667,2012-07-10T21:27:02Z
170979783,Rub21,510836,2,12179741,2012-07-10T21:32:37Z
170979804,Rub21,510836,2,12179877,2012-07-10T21:46:18Z
170979827,Rub21,510836,2,12179741,2012-07-10T21:32:38Z
170979849,Rub21,510836,2,12179877,2012-07-10T21:46:20Z
170980704,Rub21,510836,1,12179741,2012-07-10T21:32:35Z
170980721,Rub21,510836,2,12180069,2012-07-10T22:06:31Z
170982521,Rub21,510836,1,12179803,2012-07-10T21:38:29Z
170982537,Rub21,510836,1,12179803,2012-07-10T21:38:30Z
170982550,Rub21,510836,1,12179803,2012-07-10T21:38:31Z
170983360,Rub21,510836,1,12179877,2012-07-10T21:46:10Z
170983373,Rub21,510836,1,12179877,2012-07-10T21:46:11Z
170983387,Rub21,510836,1,12179877,2012-07-10T21:46:12Z
170983400,Rub21,510836,1,12179877,2012-07-10T21:46:14Z
170984834,Rub21,510836,1,12180039,2012-07-10T22:03:23Z
170984847,Rub21,510836,1,12180039,2012-07-10T22:03:24Z
170984860,Rub21,510836,1,12180039,2012-07-10T22:03:25Z
170984873,Rub21,510836,1,12180039,2012-07-10T22:03:27Z
170984886,Rub21,510836,1,12180039,2012-07-10T22:03:28Z
170984900,Rub21,510836,1,12180039,2012-07-10T22:03:29Z
170984913,Rub21,510836,1,12180039,2012-07-10T22:03:31Z
170984926,Rub21,510836,1,12180039,2012-07-10T22:03:32Z
170984946,Rub21,510836,1,12180039,2012-07-10T22:03:34Z
170985299,Rub21,510836,1,12180069,2012-07-10T22:06:29Z
170986183,Rub21,510836,1,12180131,2012-07-10T22:14:59Z
