id,key,value,type
119718991,name,74,regular
119719247,building,yes,regular
119719247,name,10,regular
119719260,building,yes,regular
119719260,name,20,regular
119719753,building,yes,regular
119719753,name,3,regular
119722272,building,yes,regular
119722738,building,yes,regular
119723311,building,yes,regular
119723311,name,9,regular
119723364,highway,residential,regular
119723770,highway,service,regular
119723770,oneway,yes,regular
119723770,service,parking_aisle,regular
119723770,surface,paved,regular
119723992,landuse,meadow,regular
119724285,landuse,meadow,regular
119801714,bridge,yes,regular
119801714,highway,trunk,regular
119801714,layer,5,regular
119801714,name,West Coast Highway,regular
119801714,oneway,yes,regular
119817385,highway,service,regular
119817385,name,Computing Drive,regular
119817385,oneway,no,regular
119844949,highway,footway,regular
119844949,surface,asphalt,regular
119879841,housename,448,addr
119879841,housenumber,448,addr
119879841,street,Clementi Avenue 3,addr
119879841,amenity,public_building,regular
119879841,building,yes,regular
119879841,name,Blk 448,regular
119879924,bridge,yes,regular
119879924,highway,path,regular
119879924,layer,1,regular
119889071,highway,primary,regular
119889071,name,Jurong Pier Road,regular
119889071,oneway,yes,regular
119933241,highway,primary,regular
119933241,lanes,3,regular
119933241,name,Jurong Pier Road,regular
119933241,oneway,yes,regular
119933262,highway,primary,regular
119933262,name,Jalan Buroh,regular
119933262,oneway,yes,regular
119996584,highway,residential,regular
120104983,building,yes,regular
120104983,name,SBA,regular
120106495,highway,residential,regular
120106495,name,Commonwealth Link,regular
120106495,oneway,-1,regular
120169513,building,yes,regular
120169513,name,553,regular
120169530,building,yes,regular
120169530,name,67B,regular
120169543,building,yes,regular
120169543,name,5,regular
120169556,building,yes,regular
120169556,name,17,regular
120170980,building,yes,regular
120170980,name,80,regular
120170996,building,yes,regular
120170996,name,3A,regular
120171009,building,yes,regular
120171009,name,6,regular
120171022,building,yes,regular
120171022,name,60,regular
120174299,building,yes,regular
120174299,name,22,regular
120174322,building,yes,regular
120174322,name,6,regular
120174345,building,yes,regular
120174345,name,38,regular
120174722,building,yes,regular
120174722,name,15,regular
120407081,building,yes,regular
120407094,building,yes,regular
120407094,name,37,regular
120407107,building,yes,regular
120407107,name,39,regular
120407134,building,yes,regular
120407167,building,yes,regular
120407167,name,43,regular
120407180,building,yes,regular
120407180,name,41,regular
120407902,building,yes,regular
120407902,name,17C,regular
120407917,building,yes,regular
120407917,name,21,regular
120408777,building,yes,regular
120408777,name,4,regular
120408790,building,yes,regular
120408790,name,10,regular
120408803,building,yes,regular
120408803,name,48,regular
120419946,building,yes,regular
120419946,name,21,regular
120419965,building,yes,regular
120419985,building,yes,regular
120423221,building,yes,regular
120423221,name,34,regular
120423234,building,yes,regular
120423234,name,28F,regular
120423247,building,yes,regular
120423247,name,16,regular
120424051,building,yes,regular
120424955,building,yes,regular
120426620,building,yes,regular
120430158,building,yes,regular
120430158,name,194,regular
120430180,building,yes,regular
120430180,name,190,regular
120434730,building,yes,regular
120438634,building,yes,regular
120438634,name,228A,regular
120438656,building,yes,regular
120438656,name,230,regular
120438682,building,yes,regular
120438682,name,255,regular
120440792,building,yes,regular
120440792,name,26,regular
120440805,building,yes,regular
120440819,building,yes,regular
120440819,name,6,regular
120486691,building,yes,regular
120486691,name,6,regular
120486704,building,yes,regular
120486704,name,4,regular
120487390,building,yes,regular
120487390,name,1,regular
120487403,building,yes,regular
120487403,name,4,regular
120487416,building,yes,regular
120487416,name,2,regular
120487429,building,yes,regular
120487429,name,3,regular
120718075,building,yes,regular
120719658,highway,tertiary,regular
120719658,name,Fusionopolis Way,regular
120719658,oneway,yes,regular
120720529,building,yes,regular
121102341,highway,residential,regular
121102341,name,Jalan Harimau Bintang,regular
121102357,highway,residential,regular
121102357,name,Jalan Harimau Kumbang,regular
121102377,highway,residential,regular
121102377,name,Jalan Usaha,regular
121102391,highway,trunk_link,regular
121102391,name,Tebrau Highway Interchange,regular
121102391,ms,Lebuhraya Tebrau Interchange,name
121102391,oneway,yes,regular
121163933,highway,primary,regular
121163933,lanes,2,regular
121163933,layer,-1,regular
121163933,name,Clementi Avenue 6,regular
121163933,oneway,yes,regular
121163933,tunnel,yes,regular
121163955,highway,secondary,regular
121163955,name,West Coast Way,regular
121163955,oneway,yes,regular
121175255,bridge,yes,regular
121175255,highway,primary,regular
121175255,layer,1,regular
121175255,name,Clementi Avenue 6,regular
121175255,oneway,yes,regular
121275835,access,no,regular
121275835,highway,motorway_link,regular
121275835,lanes,1,regular
121275835,oneway,yes,regular
121275835,psv,yes,regular
121291674,highway,service,regular
121293432,building,yes,regular
121293432,name,Kent Vale,regular
121293445,highway,service,regular
121293445,oneway,yes,regular
121293445,service,parking_aisle,regular
121293445,surface,paved,regular
121516438,highway,residential,regular
121516457,highway,residential,regular
121753261,access,no,regular
121753261,highway,motorway_link,regular
121753261,lanes,1,regular
121753261,psv,yes,regular
121762758,highway,service,regular
121762758,oneway,yes,regular
121854917,bridge,yes,regular
121854917,highway,trunk_link,regular
121854917,layer,1,regular
121873027,building,yes,regular
121874611,highway,service,regular
121874611,oneway,-1,regular
121874736,highway,residential,regular
121875974,highway,service,regular
121879135,highway,secondary,regular
121879135,oneway,-1,regular
121880143,highway,motorway_link,regular
121880143,name,Cairnhill Circle,regular
121880143,oneway,yes,regular
121880143,ref,CET,regular
121881932,highway,residential,regular
121881932,name,South Buona Vista Road,regular
121881951,foot,yes,regular
121881951,highway,footway,regular
121883037,highway,footway,regular
121883037,surface,paved,regular
121883296,building,yes,regular
121883650,layer,-1,regular
121883650,waterway,drain,regular
121895652,highway,tertiary,regular
121895652,name,Portsdown Road,regular
121895652,oneway,yes,regular
121898694,highway,service,regular
121898694,oneway,yes,regular
121898694,surface,asphalt,regular
121902743,highway,motorway_link,regular
121902743,lanes,1,regular
121902743,oneway,yes,regular
121906574,bridge,yes,regular
121906574,highway,motorway_link,regular
121906574,layer,1,regular
121906574,note,Certain parts are estimated ???,regular
121906574,oneway,yes,regular
121906574,source,Yahoo aerial images,regular
121970240,highway,secondary,regular
121970240,ref,Jalan Yahya Awal,regular
121970312,highway,residential,regular
122065454,highway,motorway_link,regular
122065454,lanes,1,regular
122065454,oneway,yes,regular
122211771,highway,residential,regular
122243530,highway,residential,regular
122243552,highway,residential,regular
122258967,highway,residential,regular
122258967,name,Puay Hee Ave,regular
122259882,highway,unclassified,regular
122259882,name,Lorong Lew Lian,regular
122259882,oneway,no,regular
122404293,highway,residential,regular
122404293,name,Cranwell Road,regular
122491514,building,yes,regular
122491514,name,3006,regular
122493401,building,yes,regular
122493401,name,Ubiplex1,regular
122493414,building,yes,regular
122493414,name,3027,regular
122493513,building,yes,regular
122493513,name,Bixlink Ctr 59,regular
122493734,building,yes,regular
122493734,name,1062,regular
122493747,building,yes,regular
122493747,name,1077,regular
122493760,building,yes,regular
122493760,name,1060,regular
122494202,building,yes,regular
122494202,name,1045,regular
122494215,building,yes,regular
122494215,name,1048,regular
122494716,building,yes,regular
122494716,name,7,regular
122496625,building,yes,regular
122496625,name,3025,regular
122498769,building,yes,regular
122543458,building,yes,regular
122623212,housenumber,11,addr
122623212,building,yes,regular
122670672,building,yes,regular
122670672,name,21,regular
122672968,building,yes,regular
122672968,name,67,regular
122673596,building,yes,regular
122673609,building,yes,regular
122673609,name,20,regular
122673631,building,yes,regular
122673631,name,12,regular
122727883,amenity,police,regular
122886543,highway,residential,regular
122886543,name,Jurong East Street 32,regular
123034973,building,yes,regular
123059854,building,yes,regular
123060321,housenumber,24,addr
123060321,building,yes,regular
123060321,name,Pei Fu Ind Bldg,regular
123062362,building,yes,regular
123062852,housenumber,8,addr
123062852,building,yes,regular
123062852,name,Trivex,regular
123063577,building,yes,regular
123063577,name,14,regular
123063590,building,yes,regular
123063590,name,457,regular
123064179,building,yes,regular
123064179,name,11,regular
123065596,housenumber,10,addr
123065596,building,yes,regular
123065596,name,Yun Chee Bldg 2,regular
123066159,building,yes,regular
123066159,name,27,regular
123254111,highway,track,regular
123254131,layer,-1,regular
123254131,waterway,stream,regular
123267250,bridge,yes,regular
123267250,goods,no,regular
123267250,hgv,no,regular
123267250,highway,motorway_link,regular
123267250,layer,1,regular
123267250,motorcar,yes,regular
123267250,motorcycle,yes,regular
123267250,oneway,yes,regular
123284730,housenumber,14,addr
123284730,building,yes,regular
123284730,name,BTC Bldg,regular
123284923,building,yes,regular
123285223,building,yes,regular
123285223,name,129,regular
123286395,building,yes,regular
123286395,name,5,regular
123286532,building,yes,regular
123286532,name,12,regular
123286708,building,yes,regular
123286708,name,6,regular
123287090,building,yes,regular
123287090,name,623,regular
123287112,building,yes,regular
123288172,building,yes,regular
123288172,name,47,regular
123288672,building,yes,regular
123288672,name,58,regular
123290102,building,yes,regular
123290102,name,71,regular
123290320,building,yes,regular
123290320,name,33,regular
123292680,building,yes,regular
123292680,name,25,regular
123293724,building,yes,regular
123293724,name,18,regular
123294857,building,yes,regular
123294857,name,39,regular
123295576,building,yes,regular
123295576,name,50,regular
123296538,building,yes,regular
123296538,name,138,regular
123300036,building,yes,regular
123300036,name,88,regular
123300049,building,yes,regular
123300049,name,85,regular
123315658,building,yes,regular
123315658,name,5,regular
123317345,building,yes,regular
123317345,name,32,regular
123323211,building,yes,regular
123323211,name,35,regular
123329129,building,yes,regular
123329129,name,116,regular
123428995,highway,service,regular
123462806,highway,service,regular
123465002,highway,service,regular
123662582,highway,residential,regular
123662582,name,Bedok Reservoir View,regular
123853881,est_width,4,regular
123853881,layer,-1,regular
123853881,waterway,drain,regular
123853894,waterway,riverbank,regular
123890024,highway,residential,regular
123890024,name,Tuas Bay Drive,regular
123890039,highway,primary,regular
123890039,name,Tuas South Avenue 9,regular
123890039,oneway,yes,regular
123893929,highway,unclassified,regular
123893929,lanes,2,regular
123893929,oneway,yes,regular
123898846,highway,secondary,regular
123898846,name,Tanjong Penjuru,regular
123915237,bridge,yes,regular
123915237,highway,trunk,regular
123915237,layer,2,regular
123915237,name,Keppel Way,regular
123915237,oneway,yes,regular
123939459,highway,service,regular
123939459,oneway,yes,regular
124012879,building,yes,regular
124411299,building,yes,regular
124411299,name,Graduate Residence North Tower,regular
124477657,building,yes,regular
124478857,building,yes,regular
124479050,building,yes,regular
124479050,name,3,regular
124479063,building,yes,regular
124479063,name,70,regular
124479221,building,yes,regular
124479234,building,yes,regular
124480249,building,yes,regular
124480249,name,5,regular
124481221,building,yes,regular
124481221,name,77,regular
124481234,building,yes,regular
124481234,name,75,regular
124481972,building,yes,regular
124481972,name,27,regular
124481985,building,yes,regular
124481985,name,2A,regular
124482105,building,yes,regular
124482435,building,yes,regular
124482435,name,2,regular
124482448,building,yes,regular
124482448,name,7,regular
124482930,building,yes,regular
124483545,building,yes,regular
124483545,name,37,regular
124483787,building,yes,regular
124483787,name,23,regular
124484219,building,yes,regular
124484219,name,5,regular
124484391,building,yes,regular
124484391,name,32,regular
124486592,building,yes,regular
124486592,name,25,regular
124486608,building,yes,regular
124486608,name,8,regular
124487535,housenumber,1,addr
124487535,building,yes,regular
124487535,operator,Agility,regular
124497258,building,yes,regular
124504211,housenumber,3,addr
124504211,building,yes,regular
124504234,housenumber,7,addr
124504234,building,yes,regular
124507208,housenumber,31,addr
124507208,building,yes,regular
124518468,housenumber,q,addr
124518468,building,yes,regular
124521211,housenumber,17,addr
124521211,building,yes,regular
124523479,building,yes,regular
124523479,name,1,regular
124529178,building,yes,regular
124529178,name,16,regular
124529573,housenumber,27,addr
124529573,street,Tampines Street 92,addr
124529573,building,yes,regular
124531083,building,yes,regular
124531096,building,yes,regular
124534032,building,yes,regular
124534048,building,yes,regular
124534070,building,yes,regular
124535254,building,yes,regular
124536603,building,yes,regular
124536620,building,yes,regular
124537192,building,yes,regular
124540355,building,yes,regular
124543529,housenumber,4,addr
124543529,building,yes,regular
124543529,name,Dining Hall,regular
124776656,highway,residential,regular
124776656,name,Happy Avenue North,regular
124957881,bridge,yes,regular
124957881,highway,footway,regular
124960829,highway,service,regular
124962617,building,yes,regular
124962630,highway,residential,regular
124962630,name,Grove Drive,regular
125270134,building,yes,regular
125270134,name,521,regular
125270855,building,yes,regular
125270855,name,513,regular
125271192,building,yes,regular
125271192,name,47,regular
125271305,building,yes,regular
125271305,name,55,regular
125271599,building,yes,regular
125271599,name,200,regular
125278557,building,yes,regular
125280887,building,yes,regular
125336093,building,yes,regular
125336093,name,837,regular
125336107,building,yes,regular
125336107,name,817,regular
125336575,building,yes,regular
125336575,name,874,regular
125338011,building,yes,regular
125338011,name,860,regular
125481165,building,yes,regular
125481165,name,878,regular
125482820,building,yes,regular
125482820,name,805,regular
125593303,building,yes,regular
125593303,name,LIB,regular
125627608,building,yes,regular
125627608,name,80,regular
125627622,housenumber,69,addr
125627622,postcode,310069,addr
125627622,street,Lorong 5 Toa Payoh,addr
125627622,building,yes,regular
125627622,name,69,regular
125631011,highway,service,regular
125699758,building,yes,regular
125699758,name,IIT,regular
125707384,leisure,swimming_pool,regular
125724448,highway,footway,regular
125766628,building,yes,regular
125766628,name,31,regular
125774787,building,yes,regular
125774787,name,EduSports,regular
125836757,building,yes,regular
125836770,building,yes,regular
125836783,building,yes,regular
126012528,city,Singapore,addr
126012528,country,SG,addr
126012528,housenumber,52A,addr
126012528,street,Circular Road,addr
126012528,building,yes,regular
126012528,source,Bing,regular
126012565,city,Singapore,addr
126012565,country,SG,addr
126012565,housenumber,73,addr
126012565,street,Boat Quay,addr
126012565,building,yes,regular
126012565,source,Bing,regular
126012600,city,Singapore,addr
126012600,country,SG,addr
126012600,housenumber,63,addr
126012600,street,Boat Quay,addr
126012600,building,yes,regular
126012600,source,Bing,regular
126015053,housenumber,3,addr
126015053,building,yes,regular
126188679,highway,service,regular
126309611,housenumber,274,addr
126309611,street,Bangkit Road,addr
126309611,building,yes,regular
126309611,use,residential,building
126309611,name,Blk 274,regular
126514909,city,Singapore,addr
126514909,country,SG,addr
126514909,housenumber,60,addr
126514909,street,Circular Road,addr
126514909,building,yes,regular
126514909,source,Bing,regular
126514952,city,Singapore,addr
126514952,country,SG,addr
126514952,housenumber,57,addr
126514952,street,Circular Road,addr
126514952,building,yes,regular
126514952,source,Bing,regular
126946365,highway,residential,regular
126946365,name,Nassim Hill,regular
127219027,highway,primary,regular
127219027,name,Stamford Road,regular
127219027,oneway,yes,regular
127219027,source,GPS & Yahoo aerial images,regular
127348523,housenumber,45,addr
127348523,building,public,regular
127348523,name,The Substation,regular
127548074,highway,residential,regular
127548074,name,Jalan Kenarah,regular
127648370,highway,residential,regular
127844573,aeroway,taxiway,regular
128019947,leisure,park,regular
128602063,highway,residential,regular
128602063,name,Pasir Ris Road,regular
128869365,highway,footway,regular
129354500,highway,residential,regular
129354500,source,bing,regular
129495422,access,private,regular
129495422,highway,service,regular
129848771,highway,residential,regular
129848771,name,Stratton Drive,regular
129848785,highway,residential,regular
129848785,name,Neram Crescent,regular
129850272,highway,residential,regular
129850272,name,Jalan Rengas,regular
129930205,highway,residential,regular
129930205,name,Mimosa Terrace,regular
130056306,highway,unclassified,regular
130056306,name,Seletar West Farmway 7,regular
130059489,landuse,forest,regular
130123005,access,private,regular
130123005,highway,residential,regular
130123005,name,Paradise Island,regular
130219145,highway,track,regular
130309346,highway,track,regular
130359711,aeroway,taxiway,regular
130359724,building,yes,regular
130359741,building,yes,regular
130359754,building,yes,regular
130359767,highway,residential,regular
130359767,name,Jalan Hikayat,regular
130359767,oneway,no,regular
130360165,building,yes,regular
130360165,name,22,regular
130361372,highway,residential,regular
130361372,name,Senoko Road,regular
130361690,building,yes,regular
130361690,name,14,regular
130361703,building,yes,regular
130361703,name,1,regular
130361717,building,yes,regular
130361717,name,13,regular
130926871,access,private,regular
130926871,man_made,pier,regular
131158733,building,yes,regular
131158733,name,22,regular
131158746,highway,service,regular
131158760,building,yes,regular
131158760,name,9,regular
131164197,highway,service,regular
131164217,amenity,parking,regular
131384676,building,yes,regular
131385222,building,yes,regular
131385222,name,Sqash & Badminton,regular
131637082,highway,footway,regular
131638466,highway,footway,regular
131638657,building,yes,regular
131709053,highway,residential,regular
131891598,highway,secondary,regular
131891598,name,Marine Parade Road,regular
131891598,oneway,yes,regular
131891598,sidewalk,left,regular
131891598,source,GPS & Yahoo aerial images,regular
132058476,highway,secondary,regular
132058476,name,Jalan Kempas 1,regular
132058476,oneway,no,regular
133296348,building,yes,regular
133689560,highway,residential,regular
133689560,name,Jalan Kempas 4,regular
133689560,oneway,no,regular
133727611,highway,residential,regular
133727611,oneway,no,regular
133983835,highway,motorway_link,regular
133983835,lanes,1,regular
133983835,oneway,yes,regular
133983835,source,gps,regular
134208689,highway,motorway_link,regular
134208689,lanes,1,regular
134208689,oneway,yes,regular
134377330,bridge,yes,regular
134377330,highway,secondary,regular
134377330,layer,1,regular
134377330,name,Sungei Kadut Drive,regular
134377330,source,Yahoo aerial images,regular
134379195,highway,track,regular
134770956,highway,unclassified,regular
134770956,oneway,yes,regular
134991385,highway,motorway_link,regular
134991385,oneway,yes,regular
134996399,bicycle,no,regular
134996399,foot,no,regular
134996399,highway,primary,regular
134996399,horse,no,regular
134996399,motorcar,no,regular
134996399,motorcycle,no,regular
134996399,name,Causeway,regular
134996399,oneway,yes,regular
134996399,psv,yes,regular
135001223,highway,secondary,regular
135001223,name,Gambas Avenue,regular
135001223,oneway,yes,regular
135001223,source,Bing,regular
135024938,boat,no,regular
135024938,layer,-1,regular
135024938,tunnel,yes,regular
135024938,waterway,drain,regular
135024938,width,5,regular
135030046,bridge,yes,regular
135030046,highway,motorway_link,regular
135030046,layer,1,regular
135030046,name,Bukit Panjang Road,regular
135030046,oneway,yes,regular
135030046,source,Yahoo aerial images,regular
135031124,highway,residential,regular
135036044,highway,motorway,regular
135036044,name,Bukit Timah Expressway,regular
135036044,oneway,yes,regular
135036044,ref,BKE,regular
135120012,building,yes,regular
135511495,building,yes,regular
135511508,building,yes,regular
135511521,building,yes,regular
135511534,building,yes,regular
135511547,building,yes,regular
135511560,building,yes,regular
135511573,building,yes,regular
135511586,building,yes,regular
135511638,building,yes,regular
135511652,building,yes,regular
135512269,landuse,grass,regular
135512269,name,Pearl Island,regular
135512269,place,island,regular
135652811,highway,unclassified,regular
135652811,lanes,1,regular
135652811,oneway,yes,regular
135852134,amenity,parking,regular
135852134,parking,surface,regular
135856655,highway,primary_link,regular
135856655,oneway,yes,regular
135864014,highway,footway,regular
135956128,highway,motorway_link,regular
135956128,oneway,yes,regular
135956861,bridge,yes,regular
135956861,highway,motorway,regular
135956861,layer,1,regular
135956861,name,Pan-Island Expressway,regular
135956861,oneway,yes,regular
135956861,ref,PIE,regular
135977023,highway,motorway_link,regular
135977023,oneway,yes,regular
136128097,postcode,591601,addr
136128097,street,Toh Yi Drive,addr
136128097,amenity,parking,regular
136128097,building,yes,regular
136128097,name,Blk 1A,regular
136466920,postcode,590017,addr
136466920,street,Toh Yi Drive,addr
136466920,building,yes,regular
136466920,use,residential,building
136466920,name,Blk 17,regular
136618495,highway,residential,regular
136666604,postcode,590006,addr
136666604,street,Toh Yi Drive,addr
136666604,building,yes,regular
136666604,use,residential,building
136666604,name,Blk 6,regular
136666617,highway,residential,regular
136666617,name,Lorong Pisang Hijau,regular
136666630,highway,service,regular
136709872,man_made,embankment,regular
136710628,highway,residential,regular
136710628,name,Jalan Budi,regular
136710628,source,UTM Campus Map,regular
136712110,highway,residential,regular
136712110,name,Jalan Impian Emas 17,regular
136806249,highway,unclassified,regular
136806262,building,yes,regular
136807058,bridge,yes,regular
136807058,highway,motorway,regular
136807058,layer,1,regular
136807058,name,Kranji Expressway,regular
136807058,oneway,yes,regular
136807058,ref,KJE,regular
136808351,highway,primary,regular
136808351,name,Gambas Avenue,regular
136808351,oneway,yes,regular
136808351,source,Bing,regular
136809918,highway,residential,regular
136813080,bridge,yes,regular
136813080,highway,footway,regular
136813080,layer,1,regular
136814160,building,yes,regular
136814160,name,BBC Far Eastern Relay Station,regular
137065303,aeroway,taxiway,regular
137065303,source,Bing,regular
137065672,barrier,fence,regular
137561300,housenumber,536,addr
137561300,postcode,510536,addr
137561300,street,Pasir Ris Drive 1,addr
137561300,building,apartments,regular
137879914,highway,secondary,regular
137879914,name,Sakra Avenue,regular
137879932,highway,service,regular
137882572,highway,unclassified,regular
138052637,catmp-RoadID,6204,regular
138052637,garmin_type,0x6,regular
138052637,highway,residential,regular
138052637,source,Batam Mapping Project,regular
139670194,highway,unclassified,regular
139670194,name,Taman Sireh,regular
139670194,oneway,no,regular
139671235,designation,Maplewood Neighbourhood Park,regular
139671235,leisure,park,regular
139715164,highway,primary_link,regular
139715164,layer,-1,regular
139715164,oneway,yes,regular
139715164,tunnel,yes,regular
139716546,highway,trunk_link,regular
139716546,oneway,yes,regular
139821266,foot,yes,regular
139821266,highway,residential,regular
139889922,construction,motorway_link,regular
139889922,highway,construction,regular
139889922,oneway,yes,regular
139974054,building,yes,regular
139974054,name,E3A,regular
139978177,building,yes,regular
140075155,building,yes,regular
140082019,highway,service,regular
140082019,layer,-2,regular
140082019,oneway,no,regular
140087189,access,yes,regular
140087189,amenity,parking,regular
140087189,fee,yes,regular
140087189,name,Carpark 12,regular
140087189,parking,surface,regular
140088071,building,yes,regular
140354640,highway,residential,regular
140354640,maxspeed,40,regular
140354640,name,Lagos Circle,regular
140354640,oneway,no,regular
140383657,highway,proposed,regular
140383657,layer,-1,regular
140383657,oneway,yes,regular
140383657,proposed,motorway_link,regular
140383657,tunnel,yes,regular
140388574,construction,motorway_link,regular
140388574,highway,construction,regular
140388574,layer,-2,regular
140388574,oneway,yes,regular
140388574,tunnel,yes,regular
140392558,construction,primary_link,regular
140392558,highway,construction,regular
140392558,oneway,yes,regular
140398108,highway,proposed,regular
140398108,note,Still proposed/under construction! Please remove construction on the day it is opened!,regular
140398108,oneway,yes,regular
140398108,proposed,motorway_link,regular
140405768,access,private,regular
140405768,highway,unclassified,regular
140562817,highway,motorway_link,regular
140562817,oneway,-1,regular
140564547,bridge,viaduct,regular
140564547,construction,motorway,regular
140564547,highway,construction,regular
140564547,lanes,4,regular
140564547,layer,1,regular
140564547,oneway,yes,regular
140564547,ref,MCE,regular
140743353,leisure,sports_centre,regular
140743353,name,Old Police Academy Gymnasium,regular
140743353,sport,gymnastics,regular
140743367,landuse,military,regular
140743367,name,New Phoenix Park,regular
140743394,highway,residential,regular
140743394,name,Kim Keat Close,regular
140743440,highway,unclassified,regular
140798415,layer,-1,regular
140798415,waterway,drain,regular
141374283,highway,primary,regular
141374283,name,Pioneer Road,regular
141374283,oneway,yes,regular
141393159,bridge,viaduct,regular
141393159,gauge,1435,regular
141393159,layer,1,regular
141393159,name,North South Line (NS),regular
141393159,railway,subway,regular
141425233,railway,abandoned,regular
141463086,area,yes,regular
141463086,building,train_station,regular
141463086,name,Redhill Station,regular
141463823,bridge,yes,regular
141463823,highway,motorway,regular
141463823,lanes,3,regular
141463823,layer,1,regular
141463823,maxspeed,110,regular
141463823,name,Second Link Expressway,regular
141463823,en,Second Link Expressway,name
141463823,my,Lebuhraya Hubungan Linkedua Malaysia-Singapura,name
141463823,oneway,yes,regular
141463823,ref,E3,regular
141463823,toll,yes,regular
141463842,bridge,yes,regular
141463842,highway,motorway,regular
141463842,lanes,3,regular
141463842,layer,1,regular
141463842,maxspeed,110,regular
141463842,name,Second Link Expressway,regular
141463842,en,Second Link Expressway,name
141463842,my,Lebuhraya Hubungan Linkedua Malaysia-Singapura,name
141463842,oneway,yes,regular
141463842,ref,E3,regular
141463842,toll,yes,regular
141463869,highway,trunk_link,regular
141463869,name,Johor Bahru Interchange,regular
141463869,oneway,yes,regular
141901384,foot,yes,regular
141901384,highway,residential,regular
141901384,lanes,2,regular
141901384,name,College Avenue West,regular
141901384,oneway,no,regular
141905781,building,yes,regular
141905781,name,S1,regular
141906100,building,yes,regular
141908093,building,yes,regular
141908093,name,MD9,regular
141910523,building,yes,regular
141910523,name,MD4,regular
141913042,highway,service,regular
142075681,building,yes,regular
142077734,building,yes,regular
142077734,name,LT 13,regular
142079318,building,yes,regular
142079318,name,LT 15,regular
142083508,building,yes,regular
142086310,highway,service,regular
142086310,oneway,yes,regular
142086310,service,parking_aisle,regular
142090367,building,yes,regular
142090367,name,NUS Sports Complex,regular
142219217,building,yes,regular
142219217,name,Block A,regular
142221856,highway,footway,regular
142227252,natural,water,regular
142227252,water,canal,regular
142254281,highway,path,regular
142254281,sac_scale,alpine_hiking,regular
142254281,surface,ground,regular
142254281,trail_visibility,no,regular
142420479,bridge,viaduct,regular
142420479,gauge,1435,regular
142420479,layer,2,regular
142420479,name,MRT East West Line (EW),regular
142420479,railway,subway,regular
142420479,ref,East West Line (EW),regular
142424457,bridge,viaduct,regular
142424457,gauge,1435,regular
142424457,layer,2,regular
142424457,railway,subway,regular
142424457,service,yard,regular
142525019,building,yes,regular
142525047,natural,water,regular
142598071,highway,footway,regular
142598071,surface,paved,regular
142598071,width,1,regular
142708995,highway,trunk,regular
142708995,name,Bartley Road East,regular
142708995,oneway,yes,regular
142709445,highway,footway,regular
142709445,surface,concrete,regular
142709445,width,2,regular
142710625,highway,service,regular
142785641,aeroway,taxiway,regular
142868911,highway,unclassified,regular
142868911,layer,-1,regular
142868911,tunnel,yes,regular
143008634,highway,path,regular
143008634,sac_scale,hiking,regular
143008634,surface,ground,regular
143008634,trail_visibility,good,regular
143179638,building,residential,regular
143179638,name,46,regular
143179638,residential_type,apartment,regular
143497345,building,yes,regular
143497979,building,yes,regular
143941588,highway,primary,regular
143941588,name,Jalan Masai Lama,regular
143941588,ref,J10,regular
144060556,highway,residential,regular
144151369,railway,rail,regular
144151369,service,siding,regular
144372919,highway,path,regular
144372919,sac_scale,hiking,regular
144372919,surface,ground,regular
144372919,trail_visibility,good,regular
144374915,leisure,swimming_pool,regular
144374915,name,Varsity Park Condo Swimming Pool ( Private),regular
144374915,sport,swimming,regular
145130825,highway,primary,regular
145130825,name,Jalan Sutera Danga,regular
145130825,oneway,yes,regular
145238774,highway,secondary,regular
145238774,name,Jalan Silat Harimau,regular
145386064,highway,primary_link,regular
145386064,name,Kempas Highway,regular
145386064,my,Jalan Kempas Baru,name
145386064,oneway,yes,regular
145386064,ref,J3,regular
145430301,highway,footway,regular
145430301,lit,yes,regular
145430301,surface,paved,regular
145430314,housenumber,13,addr
145430314,street,Ghim Moh Road,addr
145430314,building,yes,regular
145430314,use,residential,building
145430314,name,Blk 13,regular
145430314,source,bing,regular
145430328,housenumber,12A,addr
145430328,street,Ghim Moh Road,addr
145430328,building,yes,regular
145430328,use,residential,building
145430328,source,bing,regular
145657780,highway,primary,regular
145657780,name,Jalah Mewah Ria,regular
145891463,highway,primary,regular
145891463,name,Jalan Cenderawasih,regular
146157950,highway,residential,regular
146161645,highway,residential,regular
146164123,highway,residential,regular
146167719,highway,residential,regular
146168238,highway,residential,regular
146324902,highway,residential,regular
146324902,name,Jalan Utama,regular
146329155,highway,residential,regular
146329155,name,Jalan Pendekar,regular
146330106,highway,residential,regular
146450230,highway,residential,regular
146452410,highway,residential,regular
146454693,highway,residential,regular
146455888,highway,residential,regular
146455902,highway,residential,regular
146457091,highway,residential,regular
146457112,highway,residential,regular
146457722,highway,residential,regular
146457722,name,Jalan Impian Emas 68,regular
146578861,highway,residential,regular
146578861,lanes,2,regular
146578861,oneway,no,regular
146578861,surface,concrete,regular
146615240,highway,residential,regular
146615659,highway,residential,regular
146652594,highway,residential,regular
146652594,name,Jurong West Central 1,regular
146652594,oneway,yes,regular
146653648,layer,-1,regular
146653648,tunnel,yes,regular
146653648,waterway,riverbank,regular
146658743,building,yes,regular
146658743,name,268C,regular
146660827,bridge,yes,regular
146660827,highway,footway,regular
146660827,layer,1,regular
146663353,bicycle,designated,regular
146663353,foot,designated,regular
146663353,highway,cycleway,regular
146663353,lit,yes,regular
146663353,name,Jurong Park Connector,regular
